Oceanbase_Instance_Id,Oceanbase_Instance_Name,Oceanbase_tenant,Instance_Type,vCPUs,Memory_GB,Instance_Total_Storage_GB,Engine_Version,CPU_Util,MEM_Util,DISK_Usage,Max_connections,Min_CPU_Util,Max_CPU_Util,average_CPU_Util,P95_CPU,Min_Mem_Util,Max_Mem_Util,average_Mem_Util,P95_Mem,active_session,Tags,Environment
ob2yppfe8jkc3l,gcash_prod02,lmacis02,cluster,4,30,30000,2.2.77,0.0,11.847745134965473,69.54740677966103,1.605775266792216,0.0,0.0,0.0,0.0,2.89,28.22,11.847745134965473,23.23,1.7702448210922788,,
ob2yppfe8jkc3l,gcash_prod02,ap_bizcif02,cluster,7,35,30000,2.2.77,0.0,11.847745134965473,69.54740677966103,1.605775266792216,0.0,0.0,0.0,0.0,2.89,28.22,11.847745134965473,23.23,1.769134253450439,,
ob2yppfe8jkc3l,gcash_prod02,toc02,cluster,4,30,30000,2.2.77,0.0,11.847745134965473,69.54740677966103,1.605775266792216,0.0,0.0,0.0,0.0,2.89,28.22,11.847745134965473,23.23,1.7702448210922788,,
ob2yppfe8jkc3l,gcash_prod02,mobilegame02,cluster,7,50,30000,2.2.77,0.0,11.847745134965473,69.54740677966103,1.605775266792216,0.0,0.0,0.0,0.0,2.89,28.22,11.847745134965473,23.23,1.769134253450439,,
ob2yppfe8jkc3l,gcash_prod02,ar02,cluster,4,30,30000,2.2.77,0.0,11.847745134965473,69.54740677966103,1.605775266792216,0.0,0.0,0.0,0.0,2.89,28.22,11.847745134965473,23.23,1.769134253450439,,
ob2yppfe8jkc3l,gcash_prod02,apfund02,cluster,2,30,30000,2.2.77,0.0,11.847745134965473,69.54740677966103,1.605775266792216,0.0,0.0,0.0,0.0,2.89,28.22,11.847745134965473,23.23,1.769134253450439,,
ob2yppfe8jkc3l,gcash_prod02,appromo02,cluster,4,30,30000,2.2.77,0.0,11.847745134965473,69.54740677966103,1.605775266792216,0.0,0.0,0.0,0.0,2.89,28.22,11.847745134965473,23.23,1.769134253450439,,
ob2yppfe8jkc3l,gcash_prod02,gcfs02,cluster,2,30,30000,2.2.77,0.0,11.847745134965473,69.54740677966103,1.605775266792216,0.0,0.0,0.0,0.0,2.89,28.22,11.847745134965473,23.23,1.769134253450439,,
ob2y43agrb69gg,gcash_prodlookup,automatedclawback,cluster,2,30,34500,2.2.77,0.0,7.194028099910794,69.5149152542373,1.871543264942016,0.0,0.0,0.0,0.0,1.39,24.78,7.194028099910794,20.668499999999995,2.2948260481712754,,
ob2y43agrb69gg,gcash_prodlookup,prefunding,cluster,8,16,34500,2.2.77,0.0,7.194028099910794,69.5149152542373,1.8765046812304949,0.0,0.0,0.0,0.0,1.39,24.78,7.194028099910794,20.668499999999995,2.2948260481712754,,
ob2y43agrb69gg,gcash_prodlookup,apsmartdelivery,cluster,4,30,34500,2.2.77,0.0,7.194028099910794,69.5149152542373,1.8765046812304949,0.0,0.0,0.0,0.0,1.39,24.78,7.194028099910794,20.668499999999995,2.2948260481712754,,
ob2y43agrb69gg,gcash_prodlookup,pdc,cluster,4,30,34500,2.2.77,0.0,7.194028099910794,69.5149152542373,1.8765046812304949,0.0,0.0,0.0,0.0,1.39,24.78,7.194028099910794,20.668499999999995,2.2948260481712754,,
ob2y43agrb69gg,gcash_prodlookup,share_dart,cluster,2,30,34500,2.2.77,0.0,7.194028099910794,69.5149152542373,1.8765046812304949,0.0,0.0,0.0,0.0,1.39,24.78,7.194028099910794,20.668499999999995,2.2948260481712754,,
ob2y43agrb69gg,gcash_prodlookup,openoauth,cluster,4,30,34500,2.2.77,0.0,7.194028099910794,69.5149152542373,1.8765046812304949,0.0,0.0,0.0,0.0,1.39,24.78,7.194028099910794,20.668499999999995,2.2948260481712754,,
ob2y43agrb69gg,gcash_prodlookup,fcsec_credibledb,cluster,6,40,34500,2.2.77,0.0,7.194028099910794,69.5149152542373,1.8765046812304949,0.0,0.0,0.0,0.0,1.39,24.78,7.194028099910794,20.668499999999995,2.2948260481712754,,
ob2y43agrb69gg,gcash_prodlookup,gcbizadmin,cluster,7,35,34500,2.2.77,0.0,7.194028099910794,69.5149152542373,1.8765046812304949,0.0,0.0,0.0,0.0,1.39,24.78,7.194028099910794,20.668499999999995,2.2948260481712754,,
ob2y43agrb69gg,gcash_prodlookup,apgaussadmin,cluster,2,30,34500,2.2.77,0.0,7.194028099910794,69.5149152542373,1.8765046812304949,0.0,0.0,0.0,0.0,1.39,24.78,7.194028099910794,20.668499999999995,2.2948260481712754,,
ob2y43agrb69gg,gcash_prodlookup,gccommon,cluster,4,30,34500,2.2.77,0.0,7.194028099910794,69.5149152542373,1.8765046812304949,0.0,0.0,0.0,0.0,1.39,24.78,7.194028099910794,20.668499999999995,2.2948260481712754,,
ob2y43agrb69gi,gcash_prod03,fluxbatch03,cluster,4,30,25500,2.2.77,0.0,12.525194601381044,67.32550847457628,1.3540489642184557,0.0,0.0,0.0,0.0,2.66,30.78,12.525194601381044,24.491999999999983,1.3835530445699937,,
ob2y43agrb69gi,gcash_prod03,lmacis03,cluster,4,30,25500,2.2.77,0.0,12.525194601381044,67.32550847457628,1.3540489642184557,0.0,0.0,0.0,0.0,2.66,30.78,12.525194601381044,24.491999999999983,1.3835530445699937,,
ob2y43agrb69gi,gcash_prod03,fcdatabusmerge03,cluster,5,30,25500,2.2.77,0.0,12.525194601381044,67.32550847457628,1.3540489642184557,0.0,0.0,0.0,0.0,2.66,30.78,12.525194601381044,24.491999999999983,1.3835530445699937,,
ob2y43agrb69gi,gcash_prod03,toc03,cluster,4,30,25500,2.2.77,0.0,12.525194601381044,67.32550847457628,1.3540489642184557,0.0,0.0,0.0,0.0,2.66,30.78,12.525194601381044,24.491999999999983,1.388125,,
ob2y43agrb69gi,gcash_prod03,apfund03,cluster,2,30,25500,2.2.77,0.0,12.525194601381044,67.32550847457628,1.3540489642184557,0.0,0.0,0.0,0.0,2.66,30.78,12.525194601381044,24.491999999999983,1.390106449592987,,
ob2y43agrb69gi,gcash_prod03,mobilegame03,cluster,7,50,25500,2.2.77,0.0,12.525194601381044,67.32550847457628,1.3540489642184557,0.0,0.0,0.0,0.0,2.66,30.78,12.525194601381044,24.491999999999983,1.3876404494382022,,
ob2y43agrb69gi,gcash_prod03,ar03,cluster,4,30,25500,2.2.77,0.0,12.525194601381044,67.32550847457628,1.3540489642184557,0.0,0.0,0.0,0.0,2.66,30.78,12.525194601381044,24.491999999999983,1.3862928348909658,,
ob2y43agrb69gi,gcash_prod03,ap_bizcif03,cluster,7,35,25500,2.2.77,0.0,12.525194601381044,67.32550847457628,1.3540489642184557,0.0,0.0,0.0,0.0,2.66,30.78,12.525194601381044,24.491999999999983,1.3862928348909658,,
ob2y43agrb69gi,gcash_prod03,appromo03,cluster,4,30,25500,2.2.77,0.0,12.525194601381044,67.32550847457628,1.3540489642184557,0.0,0.0,0.0,0.0,2.66,30.78,12.525194601381044,24.491999999999983,1.3862928348909658,,
ob2y43agrb69gi,gcash_prod03,gcfs03,cluster,2,30,25500,2.2.77,0.0,12.525194601381044,67.32550847457628,1.3540489642184557,0.0,0.0,0.0,0.0,2.66,30.78,12.525194601381044,24.491999999999983,1.3843283582089552,,
ob2y43agrb69gh,gcash_prod01,fluxbatch01,cluster,4,30,26500,2.2.77,0.0,12.2777139272271,69.39558333333335,1.357187696170747,0.0,0.0,0.0,0.0,2.68,31.2,12.2777139272271,22.96,1.404953560371517,,
ob2y43agrb69gh,gcash_prod01,lmacis01,cluster,4,30,26500,2.2.77,0.0,12.2777139272271,69.39558333333335,1.357187696170747,0.0,0.0,0.0,0.0,2.68,31.2,12.2777139272271,22.96,1.404953560371517,,
ob2y43agrb69gh,gcash_prod01,fcdatabusmerge01,cluster,5,30,26500,2.2.77,0.0,12.2777139272271,69.39558333333335,1.3534536403235844,0.0,0.0,0.0,0.0,2.68,31.2,12.2777139272271,22.96,1.404953560371517,,
ob2y43agrb69gh,gcash_prod01,toc01,cluster,4,30,26500,2.2.77,0.0,12.2777139272271,69.39558333333335,1.362453531598513,0.0,0.0,0.0,0.0,2.68,31.2,12.2777139272271,22.96,1.404953560371517,,
ob2y43agrb69gh,gcash_prod01,apfund01,cluster,2,30,26500,2.2.77,0.0,12.2777139272271,69.39558333333335,1.362453531598513,0.0,0.0,0.0,0.0,2.68,31.2,12.2777139272271,22.96,1.404953560371517,,
ob2y43agrb69gh,gcash_prod01,appromo01,cluster,4,30,26500,2.2.77,0.0,12.2777139272271,69.39558333333335,1.362453531598513,0.0,0.0,0.0,0.0,2.68,31.2,12.2777139272271,22.96,1.404953560371517,,
ob2y43agrb69gh,gcash_prod01,mobilegame01,cluster,7,50,26500,2.2.77,0.0,12.2777139272271,69.39558333333335,1.362453531598513,0.0,0.0,0.0,0.0,2.68,31.2,12.2777139272271,22.96,1.404953560371517,,
ob2y43agrb69gh,gcash_prod01,ar01,cluster,4,30,26500,2.2.77,0.0,12.2777139272271,69.39558333333335,1.362453531598513,0.0,0.0,0.0,0.0,2.68,31.2,12.2777139272271,22.96,1.404953560371517,,
ob2y43agrb69gh,gcash_prod01,ap_bizcif01,cluster,7,35,26500,2.2.77,0.0,12.2777139272271,69.39558333333335,1.362453531598513,0.0,0.0,0.0,0.0,2.68,31.2,12.2777139272271,22.96,1.404953560371517,,
ob2y43agrb69gh,gcash_prod01,gcfs01,cluster,2,30,26500,2.2.77,0.0,12.2777139272271,69.39558333333335,1.362453531598513,0.0,0.0,0.0,0.0,2.68,31.2,12.2777139272271,22.96,1.404953560371517,,
ob2xtxoepdfly8,gcash_prod04,fluxbatch04,cluster,4,30,25500,2.2.77,0.0,11.673364201367308,69.56386666666668,1.4906947890818858,0.0,0.0,0.0,0.0,3.1,25.93,11.673364201367308,22.701999999999998,1.543424317617866,,
ob2xtxoepdfly8,gcash_prod04,lmacis04,cluster,4,30,25500,2.2.77,0.0,11.673364201367308,69.56386666666668,1.4906947890818858,0.0,0.0,0.0,0.0,3.1,25.93,11.673364201367308,22.701999999999998,1.5424148606811146,,
ob2xtxoepdfly8,gcash_prod04,fcdatabusmerge04,cluster,5,30,25500,2.2.77,0.0,11.673364201367308,69.56386666666668,1.4906947890818858,0.0,0.0,0.0,0.0,3.1,25.93,11.673364201367308,22.701999999999998,1.5424148606811146,,
ob2xtxoepdfly8,gcash_prod04,toc04,cluster,4,30,25500,2.2.77,0.0,11.673364201367308,69.56386666666668,1.4906947890818858,0.0,0.0,0.0,0.0,3.1,25.93,11.673364201367308,22.701999999999998,1.5424148606811146,,
ob2xtxoepdfly8,gcash_prod04,mobilegame04,cluster,7,50,25500,2.2.77,0.0,11.673364201367308,69.56386666666668,1.4906947890818858,0.0,0.0,0.0,0.0,3.1,25.93,11.673364201367308,22.701999999999998,1.5424148606811146,,
ob2xtxoepdfly8,gcash_prod04,apfund04,cluster,2,30,25500,2.2.77,0.0,11.673364201367308,69.56386666666668,1.4906947890818858,0.0,0.0,0.0,0.0,3.1,25.93,11.673364201367308,22.701999999999998,1.5424148606811146,,
ob2xtxoepdfly8,gcash_prod04,appromo04,cluster,4,30,25500,2.2.77,0.0,11.673364201367308,69.56386666666668,1.4906947890818858,0.0,0.0,0.0,0.0,3.1,25.93,11.673364201367308,22.701999999999998,1.5424148606811146,,
ob2xtxoepdfly8,gcash_prod04,ar04,cluster,4,30,25500,2.2.77,0.0,11.673364201367308,69.56386666666668,1.4906947890818858,0.0,0.0,0.0,0.0,3.1,25.93,11.673364201367308,22.701999999999998,1.5424148606811146,,
ob2xtxoepdfly8,gcash_prod04,ap_bizcif04,cluster,7,35,25500,2.2.77,0.0,11.673364201367308,69.56386666666668,1.4906947890818858,0.0,0.0,0.0,0.0,3.1,25.93,11.673364201367308,22.701999999999998,1.5424148606811146,,
ob2xtxoepdfly8,gcash_prod04,gcfs04,cluster,2,30,25500,2.2.77,0.0,11.673364201367308,69.56386666666668,1.4906947890818858,0.0,0.0,0.0,0.0,3.1,25.93,11.673364201367308,22.701999999999998,1.5424148606811146,,
ob2x83xlbnbdmo,gcash_prod06,fluxbatch06,cluster,4,30,25000,2.2.77,0.0,11.911143300248138,69.44515000000001,1.530246913580247,0.0,0.0,0.0,0.0,3.18,31.15,11.911143300248138,23.05,1.5886349598517604,,
ob2x83xlbnbdmo,gcash_prod06,lmacis06,cluster,4,30,25000,2.2.77,0.0,11.898483333333331,69.44515000000001,1.530246913580247,0.0,0.0,0.0,0.0,3.18,31.15,11.898483333333331,23.05,1.5886349598517604,,
ob2x83xlbnbdmo,gcash_prod06,toc06,cluster,4,30,25000,2.2.77,0.0,11.898483333333331,69.44515000000001,1.530246913580247,0.0,0.0,0.0,0.0,3.18,31.15,11.898483333333331,23.05,1.5886349598517604,,
ob2x83xlbnbdmo,gcash_prod06,fcdatabusmerge06,cluster,5,30,25000,2.2.77,0.0,11.898483333333331,69.44515000000001,1.530246913580247,0.0,0.0,0.0,0.0,3.18,31.15,11.898483333333331,23.05,1.5886349598517604,,
ob2x83xlbnbdmo,gcash_prod06,mobilegame06,cluster,7,50,25000,2.2.77,0.0,11.898483333333331,69.44515000000001,1.530246913580247,0.0,0.0,0.0,0.0,3.18,31.15,11.898483333333331,23.05,1.5886349598517604,,
ob2x83xlbnbdmo,gcash_prod06,apfund06,cluster,2,30,25000,2.2.77,0.0,11.898483333333331,69.44515000000001,1.530246913580247,0.0,0.0,0.0,0.0,3.18,31.15,11.898483333333331,23.05,1.5886349598517604,,
ob2x83xlbnbdmo,gcash_prod06,appromo06,cluster,4,30,25000,2.2.77,0.0,11.898483333333331,69.44515000000001,1.530246913580247,0.0,0.0,0.0,0.0,3.18,31.15,11.898483333333331,23.05,1.5886349598517604,,
ob2x83xlbnbdmo,gcash_prod06,ar06,cluster,4,30,25000,2.2.77,0.0,11.898483333333331,69.44515000000001,1.530246913580247,0.0,0.0,0.0,0.0,3.18,31.15,11.898483333333331,23.05,1.5886349598517604,,
ob2x83xlbnbdmo,gcash_prod06,ap_bizcif06,cluster,7,35,25000,2.2.77,0.0,11.898483333333331,69.44515000000001,1.530246913580247,0.0,0.0,0.0,0.0,3.18,31.15,11.898483333333331,23.05,1.5886349598517604,,
ob2x83xlbnbdmo,gcash_prod06,gcfs06,cluster,2,30,25000,2.2.77,0.0,11.898483333333331,69.44515000000001,1.530246913580247,0.0,0.0,0.0,0.0,3.18,31.15,11.898483333333331,23.05,1.5886349598517604,,
ob2x83xlbnbdmp,gcash_prod09,fluxbatch09,cluster,4,30,26500,2.2.77,0.0,11.58591774891775,69.63988333333333,1.8035824583075972,0.0,0.0,0.0,0.0,2.87,26.54,11.58591774891775,22.822,1.9981470043236567,,
ob2x83xlbnbdmp,gcash_prod09,fcdatabusmerge09,cluster,5,30,26500,2.2.77,0.0,11.578430512662136,69.63988333333333,1.8035824583075972,0.0,0.0,0.0,0.0,2.87,26.54,11.578430512662136,22.820999999999998,1.9981470043236567,,
ob2x83xlbnbdmp,gcash_prod09,lmacis09,cluster,4,30,26500,2.2.77,0.0,11.578430512662136,69.63988333333333,1.8035824583075972,0.0,0.0,0.0,0.0,2.87,26.54,11.578430512662136,22.820999999999998,1.9981470043236567,,
ob2x83xlbnbdmp,gcash_prod09,mobilegame09,cluster,7,50,26500,2.2.77,0.0,11.578430512662136,69.63988333333333,1.8035824583075972,0.0,0.0,0.0,0.0,2.87,26.54,11.578430512662136,22.820999999999998,1.9981470043236567,,
ob2x83xlbnbdmp,gcash_prod09,apfund09,cluster,2,30,26500,2.2.77,0.0,11.578430512662136,69.63988333333333,1.8035824583075972,0.0,0.0,0.0,0.0,2.87,26.54,11.578430512662136,22.820999999999998,1.9981470043236567,,
ob2x83xlbnbdmp,gcash_prod09,toc09,cluster,4,30,26500,2.2.77,0.0,11.578430512662136,69.63988333333333,1.8035824583075972,0.0,0.0,0.0,0.0,2.87,26.54,11.578430512662136,22.820999999999998,1.9981470043236567,,
ob2x83xlbnbdmp,gcash_prod09,ap_bizcif09,cluster,7,35,26500,2.2.77,0.0,11.578430512662136,69.63988333333333,1.8035824583075972,0.0,0.0,0.0,0.0,2.87,26.54,11.578430512662136,22.820999999999998,1.9981470043236567,,
ob2x83xlbnbdmp,gcash_prod09,ar09,cluster,4,30,26500,2.2.77,0.0,11.578430512662136,69.63988333333333,1.8035824583075972,0.0,0.0,0.0,0.0,2.87,26.54,11.578430512662136,22.820999999999998,1.9981470043236567,,
ob2x83xlbnbdmp,gcash_prod09,appromo09,cluster,4,30,26500,2.2.77,0.0,11.578430512662136,69.63988333333333,1.8035824583075972,0.0,0.0,0.0,0.0,2.87,26.54,11.578430512662136,22.820999999999998,1.9981470043236567,,
ob2x83xlbnbdmp,gcash_prod09,gcfs09,cluster,2,30,26500,2.2.77,0.0,11.578430512662136,69.63988333333333,1.8035824583075972,0.0,0.0,0.0,0.0,2.87,26.54,11.578430512662136,22.820999999999998,1.9981470043236567,,
ob2ug6xjqzmkxs,gcash_prod00,fluxbatch00,cluster,4,30,26500,2.2.77,0.0,13.007268518518519,69.01714999999999,1.4679012345679012,0.0,0.0,0.0,0.0,2.95,32.24,13.007268518518519,23.862499999999997,1.4796296296296296,,
ob2ug6xjqzmkxs,gcash_prod00,fcdatabusmerge00,cluster,5,30,26500,2.2.77,0.0,13.007268518518519,69.01714999999999,1.4679012345679012,0.0,0.0,0.0,0.0,2.95,32.24,13.007268518518519,23.862499999999997,1.4796296296296296,,
ob2ug6xjqzmkxs,gcash_prod00,lmacis00,cluster,4,30,26500,2.2.77,0.0,13.007268518518519,69.01714999999999,1.4679012345679012,0.0,0.0,0.0,0.0,2.95,32.24,13.007268518518519,23.862499999999997,1.4796296296296296,,
ob2ug6xjqzmkxs,gcash_prod00,toc00,cluster,4,30,26500,2.2.77,0.0,13.007268518518519,69.01714999999999,1.4679012345679012,0.0,0.0,0.0,0.0,2.95,32.24,13.007268518518519,23.862499999999997,1.4796296296296296,,
ob2ug6xjqzmkxs,gcash_prod00,apfund00,cluster,2,30,26500,2.2.77,0.0,13.007268518518519,69.01714999999999,1.4679012345679012,0.0,0.0,0.0,0.0,2.95,32.24,13.007268518518519,23.862499999999997,1.4796296296296296,,
ob2ug6xjqzmkxs,gcash_prod00,ar00,cluster,4,30,26500,2.2.77,0.0,13.007268518518519,69.01714999999999,1.4679012345679012,0.0,0.0,0.0,0.0,2.95,32.24,13.007268518518519,23.862499999999997,1.4796296296296296,,
ob2ug6xjqzmkxs,gcash_prod00,mobilegame00,cluster,7,50,26500,2.2.77,0.0,13.007268518518519,69.01714999999999,1.4679012345679012,0.0,0.0,0.0,0.0,2.95,32.24,13.007268518518519,23.862499999999997,1.4796296296296296,,
ob2ug6xjqzmkxs,gcash_prod00,ap_bizcif00,cluster,7,35,26500,2.2.77,0.0,13.007268518518519,69.01714999999999,1.4679012345679012,0.0,0.0,0.0,0.0,2.95,32.24,13.007268518518519,23.862499999999997,1.4796296296296296,,
ob2ug6xjqzmkxs,gcash_prod00,appromo00,cluster,4,30,26500,2.2.77,0.0,13.007268518518519,69.01714999999999,1.4679012345679012,0.0,0.0,0.0,0.0,2.95,32.24,13.007268518518519,23.862499999999997,1.4796296296296296,,
ob2ug6xjqzmkxs,gcash_prod00,gcfs00,cluster,2,30,26500,2.2.77,0.0,13.007268518518519,69.01714999999999,1.4679012345679012,0.0,0.0,0.0,0.0,2.95,32.24,13.007268518518519,23.862499999999997,1.4796296296296296,,
ob2u87h5aqw3xc,gcash_perf,apbudgetcore,cluster,4,20,5000,2.2.77,0.0,7.267151388888889,2.975,0.30833333333333335,0.0,0.0,0.0,0.0,3.82,15.05,7.267151388888889,14.191499999999998,0.30833333333333335,,
ob2u87h5aqw3xc,gcash_perf,perf_share,cluster,4,8,5000,2.2.77,0.0,7.267151388888889,2.975,0.30833333333333335,0.0,0.0,0.0,0.0,3.82,15.05,7.267151388888889,14.191499999999998,0.30833333333333335,,
ob2u87h5aqw3xc,gcash_perf,perf09,cluster,2,15,5000,2.2.77,0.0,7.267151388888889,2.975,0.30833333333333335,0.0,0.0,0.0,0.0,3.82,15.05,7.267151388888889,14.191499999999998,0.30833333333333335,,
ob2u87h5aqw3xc,gcash_perf,perf08,cluster,2,15,5000,2.2.77,0.0,7.267151388888889,2.975,0.30833333333333335,0.0,0.0,0.0,0.0,3.82,15.05,7.267151388888889,14.191499999999998,0.30833333333333335,,
ob2u87h5aqw3xc,gcash_perf,perf07,cluster,2,15,5000,2.2.77,0.0,7.267151388888889,2.975,0.30833333333333335,0.0,0.0,0.0,0.0,3.82,15.05,7.267151388888889,14.191499999999998,0.30833333333333335,,
ob2u87h5aqw3xc,gcash_perf,perf06,cluster,2,15,5000,2.2.77,0.0,7.267151388888889,2.975,0.30833333333333335,0.0,0.0,0.0,0.0,3.82,15.05,7.267151388888889,14.191499999999998,0.30833333333333335,,
ob2u87h5aqw3xc,gcash_perf,perf04,cluster,2,15,5000,2.2.77,0.0,7.267151388888889,2.975,0.30833333333333335,0.0,0.0,0.0,0.0,3.82,15.05,7.267151388888889,14.191499999999998,0.30833333333333335,,
ob2u87h5aqw3xc,gcash_perf,perf03,cluster,2,15,5000,2.2.77,0.0,7.267151388888889,2.975,0.30833333333333335,0.0,0.0,0.0,0.0,3.82,15.05,7.267151388888889,14.191499999999998,0.30833333333333335,,
ob2u87h5aqw3xc,gcash_perf,perf05,cluster,2,15,5000,2.2.77,0.0,7.267151388888889,2.975,0.30833333333333335,0.0,0.0,0.0,0.0,3.82,15.05,7.267151388888889,14.191499999999998,0.30833333333333335,,
ob2u87h5aqw3xc,gcash_perf,perf02,cluster,2,15,5000,2.2.77,0.0,7.267151388888889,2.975,0.30833333333333335,0.0,0.0,0.0,0.0,3.82,15.05,7.267151388888889,14.191499999999998,0.30833333333333335,,
ob2rvqqjczze0w,gcash_sit,gcash_sit,cluster,2,30,1000,2.2.77,0.0,8.950333333333333,12.629000000000001,2.475,0.0,0.0,0.0,0.0,3.93,14.44,8.950333333333333,14.2315,3.6666666666666665,,
ob2rvqqjczze0w,gcash_sit,sit00,cluster,36,210,1000,2.2.77,0.0,8.950333333333333,12.629000000000001,2.475,0.0,0.0,0.0,0.0,3.93,14.44,8.950333333333333,14.2315,3.6666666666666665,,
